line,seqtype,id,description,setsize,enrichmentscore,nes,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment
Ara+1,rna,ebr01220,Degradation of aromatic compounds,23,-0.21978021978021978,-0.5437880699151783,0.9712918660287081,0.9984276729559748,0.7771927042912498,3219,"tags=26%, list=78%, signal=6%",ECB_01419/ECB_04227/ECB_00310/ECB_02430/ECB_00304/ECB_00305
Ara+1,rna,ebr00480,Glutathione metabolism,24,-0.2010893304947298,-0.5062111626238024,0.989010989010989,0.9984276729559748,0.7771927042912498,1164,"tags=42%, list=28%, signal=30%",ECB_00672/ECB_01196/ECB_00671/ECB_01679/ECB_00542/ECB_00805/ECB_01605/ECB_02864/ECB_01931/ECB_00649
Ara+1,rna,ebr00010,Glycolysis / Gluconeogenesis,48,-0.18692521853645266,-0.5404766689044792,0.9896296296296296,0.9984276729559748,0.7771927042912498,793,"tags=29%, list=19%, signal=24%",ECB_01749/ECB_00708/ECB_00310/ECB_04135/ECB_02733/ECB_02565/ECB_01825/ECB_01748/ECB_01692/ECB_01097/ECB_02025/ECB_03605/ECB_03764/ECB_02566
Ara+1,rna,ebr00520,Amino sugar and nucleotide sugar metabolism,45,0.17344116637176857,0.5587543378084786,0.9910979228486647,0.9984276729559748,0.7771927042912498,919,"tags=27%, list=22%, signal=21%",ECB_00711/ECB_00712/ECB_02298/ECB_01933/ECB_03614/ECB_03282/ECB_01789/ECB_01788/ECB_03853/ECB_03082/ECB_01103/ECB_01590
Ara+1,rna,ebr00564,Glycerophospholipid metabolism,29,-0.19046299247736645,-0.49572371445083485,0.992412746585736,0.9984276729559748,0.7771927042912498,975,"tags=21%, list=24%, signal=16%",ECB_03298/ECB_02167/ECB_01223/ECB_00756/ECB_01043/ECB_02454
Ara+1,rna,ebr00860,Porphyrin and chlorophyll metabolism,22,-0.18168914379201298,-0.44786207486220814,0.9937304075235109,0.9984276729559748,0.7771927042912498,132,"tags=9%, list=3%, signal=9%",ECB_00153/ECB_03187
Ara+1,rna,ebr00053,Ascorbate and aldarate metabolism,19,0.16833373993656986,0.4474788440927892,0.9945054945054945,0.9984276729559748,0.7771927042912498,3428,"tags=100%, list=83%, signal=17%",ECB_04062/ECB_04059/ECB_01586/ECB_03433/ECB_04060/ECB_00063/ECB_04064/ECB_04063/ECB_02991/ECB_02993/ECB_02632/ECB_03434/ECB_04065/ECB_04061/ECB_04235/ECB_03435/ECB_03427/ECB_01930/ECB_03432
Ara+1,rna,ebr00350,Tyrosine metabolism,18,-0.18560975609756097,-0.4442377249855235,0.9984276729559748,0.9984276729559748,0.7771927042912498,3358,"tags=100%, list=82%, signal=19%",ECB_04228/ECB_01215/ECB_03444/ECB_01923/ECB_01436/ECB_01358/ECB_04230/ECB_04222/ECB_04225/ECB_04229/ECB_04221/ECB_04226/ECB_04227/ECB_00932/ECB_00768/ECB_00310/ECB_03926
Ara+2,rna,ebr02040,Flagellar assembly,23,-0.9676338418919362,-2.098874794586459,7.67552968445279e-14,9.057125027654293e-12,7.433144536522702e-12,69,"tags=70%, list=2%, signal=69%",ECB_01066/ECB_01067/ECB_01079/ECB_01850/ECB_01078/ECB_01849/ECB_01076/ECB_01068/ECB_01075/ECB_01074/ECB_01851/ECB_01077/ECB_01071/ECB_01073/ECB_01072/ECB_01070
Ara+2,rna,ebr01200,Carbon metabolism,111,0.5442884262262875,2.0301769350391683,3.0612070626921943e-7,1.8061121669883948e-5,1.4822686829877995e-5,516,"tags=41%, list=13%, signal=37%",ECB_03941/ECB_00310/ECB_02737/ECB_01701/ECB_02735/ECB_00309/ECB_02624/ECB_02736/ECB_03827/ECB_00471/ECB_02355/ECB_02298/ECB_03897/ECB_00687/ECB_03801/ECB_03887/ECB_02221/ECB_04023/ECB_00680/ECB_04024/ECB_03886/ECB_00708/ECB_02443/ECB_00479/ECB_04025/ECB_02692/ECB_00686/ECB_04264/ECB_00682/ECB_00688/ECB_03810/ECB_00685/ECB_02151/ECB_02222/ECB_02756/ECB_04026/ECB_01748/ECB_02025/ECB_03841/ECB_01645/ECB_02757/ECB_01349/ECB_00114/ECB_00115/ECB_04134/ECB_00113
Ara+2,rna,ebr00920,Sulfur metabolism,31,-0.8844136380043527,-1.9912343054934742,6.413502769662837e-7,2.5226444227340495e-5,2.070323701084144e-5,148,"tags=48%, list=4%, signal=47%",ECB_00317/ECB_03802/ECB_00316/ECB_00315/ECB_02314/ECB_02607/ECB_02322/ECB_02602/ECB_02608/ECB_02323/ECB_02609/ECB_02325/ECB_02324/ECB_02600/ECB_02601
Ara+2,rna,ebr00620,Pyruvate metabolism,56,0.6020638236079405,2.0002507635347277,2.6862817828350897e-5,7.924531259363514e-4,6.503629579495481e-4,778,"tags=48%, list=19%, signal=40%",ECB_03941/ECB_03463/ECB_00907/ECB_01352/ECB_00876/ECB_01215/ECB_02221/ECB_04023/ECB_04024/ECB_03886/ECB_04025/ECB_02692/ECB_02151/ECB_02222/ECB_03443/ECB_04026/ECB_03841/ECB_01645/ECB_01349/ECB_00114/ECB_00115/ECB_00113/ECB_03403/ECB_03993/ECB_03096/ECB_01825/ECB_02844
Ara+2,rna,ebr00220,Arginine biosynthesis,18,0.7967108193470176,2.065736560226061,4.348201475623263e-5,0.0010261755482470901,8.421779700154531e-4,420,"tags=72%, list=10%, signal=65%",ECB_03755/ECB_04120/ECB_02666/ECB_03845/ECB_03843/ECB_03844/ECB_03038/ECB_03210/ECB_02215/ECB_00471/ECB_03842/ECB_01481/ECB_01730
Ara+2,rna,ebr00240,Pyrimidine metabolism,52,0.6113894842302721,1.9987516453317509,5.887105721570294e-5,0.0011577974585754913,9.501995199727492e-4,534,"tags=37%, list=13%, signal=32%",ECB_01015/ECB_01013/ECB_01014/ECB_01012/ECB_01010/ECB_00036/ECB_04106/ECB_00037/ECB_01011/ECB_02390/ECB_04113/ECB_01972/ECB_00949/ECB_01058/ECB_02410/ECB_04249/ECB_00914/ECB_02626/ECB_04085
Ara+2,rna,ebr00630,Glyoxylate and dicarboxylate metabolism,42,0.6178108715257741,1.9200094461880388,2.4257615650407125e-4,0.0038710294886060265,0.0031769376712912976,778,"tags=45%, list=19%, signal=37%",ECB_03941/ECB_03755/ECB_02737/ECB_01701/ECB_02735/ECB_02736/ECB_03887/ECB_00680/ECB_03886/ECB_02443/ECB_02692/ECB_02151/ECB_01770/ECB_00115/ECB_01821/ECB_03403/ECB_01253/ECB_03096/ECB_02844
Ara+2,rna,ebr00020,Citrate cycle (TCA cycle),29,0.6626462270826101,1.9034400764501775,2.624426771936289e-4,0.0038710294886060265,0.0031769376712912976,731,"tags=62%, list=18%, signal=51%",ECB_00687/ECB_04023/ECB_00680/ECB_04024/ECB_04025/ECB_00686/ECB_00682/ECB_00688/ECB_00685/ECB_04026/ECB_01349/ECB_00114/ECB_00115/ECB_00113/ECB_00681/ECB_01253/ECB_03993/ECB_03096
Ara+2,rna,ebr00250,"Alanine, aspartate and glutamate metabolism",33,0.632507157283789,1.8704598938904131,3.846761927069249e-4,0.005043532304379682,0.004139205816261648,450,"tags=52%, list=11%, signal=46%",ECB_03755/ECB_02468/ECB_03845/ECB_03038/ECB_03077/ECB_00036/ECB_02215/ECB_00037/ECB_02517/ECB_03078/ECB_02518/ECB_04113/ECB_01482/ECB_01481/ECB_01736/ECB_01730/ECB_04044
Ara+2,rna,ebr00910,Nitrogen metabolism,25,0.673053855407702,1.8561725682704275,4.942028685901598e-4,0.005831593849363886,0.0047859646221362845,420,"tags=36%, list=10%, signal=33%",ECB_03755/ECB_03077/ECB_01205/ECB_00471/ECB_03078/ECB_01201/ECB_01203/ECB_01425/ECB_01730
Ara+2,rna,ebr00340,Histidine metabolism,8,0.8746790050987833,1.9275029987149,6.3633025069862e-4,0.006613941456163537,0.005428034022899602,423,"tags=75%, list=10%, signal=67%",ECB_01928/ECB_01927/ECB_01926/ECB_01924/ECB_01925/ECB_01923
Ara+2,rna,ebr00900,Terpenoid backbone biosynthesis,14,-0.9003242848099068,-1.8272051582633357,6.834346625461137e-4,0.006613941456163537,0.005428034022899602,10,"tags=21%, list=0%, signal=21%",ECB_02407/ECB_02596/ECB_02597
Ara+2,rna,ebr00190,Oxidative phosphorylation,42,0.5940255084917069,1.8460901873805065,7.286545672044576e-4,0.006613941456163537,0.005428034022899602,428,"tags=45%, list=10%, signal=41%",ECB_02213/ECB_02212/ECB_02204/ECB_02208/ECB_02211/ECB_02205/ECB_02203/ECB_02209/ECB_02210/ECB_02202/ECB_02206/ECB_02207/ECB_02201/ECB_04023/ECB_04024/ECB_01105/ECB_04025/ECB_00682/ECB_04026
Ara+2,rna,ebr00680,Methane metabolism,32,0.6177009878830412,1.8412710884291452,0.0011953963182861444,0.010075483254126076,0.00826890686333273,443,"tags=44%, list=11%, signal=39%",ECB_03941/ECB_00310/ECB_00309/ECB_02624/ECB_03801/ECB_02221/ECB_00708/ECB_02443/ECB_04264/ECB_03810/ECB_02222/ECB_02756/ECB_02025/ECB_03841
Ara+2,rna,ebr00310,Lysine degradation,16,0.7365029062504509,1.8839528048292313,0.002503114834411077,0.01908263674651888,0.015661039970381242,599,"tags=69%, list=15%, signal=59%",ECB_02515/ECB_02942/ECB_02517/ECB_02518/ECB_02692/ECB_00686/ECB_04002/ECB_02516/ECB_02151/ECB_00115/ECB_00184
Ara+2,rna,ebr01230,Biosynthesis of amino acids,118,0.4039664792634577,1.514994775248657,0.0025874761690195093,0.01908263674651888,0.015661039970381242,463,"tags=30%, list=11%, signal=27%",ECB_03755/ECB_04120/ECB_02666/ECB_03845/ECB_03843/ECB_03844/ECB_03038/ECB_03077/ECB_03210/ECB_02624/ECB_01928/ECB_02215/ECB_00035/ECB_01927/ECB_02490/ECB_02355/ECB_01926/ECB_01924/ECB_03078/ECB_03825/ECB_03801/ECB_01925/ECB_03842/ECB_00680/ECB_00708/ECB_02443/ECB_03885/ECB_04264/ECB_03896/ECB_02756/ECB_01923/ECB_01748/ECB_02025/ECB_01645/ECB_02757
Ara+2,rna,ebr00330,Arginine and proline metabolism,25,0.6211393005048134,1.7130007077566214,0.0031462799213732824,0.02183888416012043,0.017923080666646562,225,"tags=28%, list=5%, signal=27%",ECB_01715/ECB_01717/ECB_01716/ECB_01714/ECB_01713/ECB_02942/ECB_01277
Ara+2,rna,ebr00670,One carbon pool by folate,14,0.6981117909719189,1.732327433716646,0.005307800026827578,0.034795577953647454,0.028556584939657143,492,"tags=57%, list=12%, signal=50%",ECB_02737/ECB_03827/ECB_01820/ECB_03883/ECB_02443/ECB_02392/ECB_00479/ECB_00052
Ara+2,rna,ebr01120,Microbial metabolism in diverse environments,269,0.3084366356041812,1.3434204186758578,0.0067653099119510665,0.042016135242643464,0.03448246603321319,523,"tags=27%, list=13%, signal=25%",ECB_03941/ECB_03755/ECB_00310/ECB_03077/ECB_00907/ECB_03210/ECB_00309/ECB_02515/ECB_02624/ECB_01352/ECB_04059/ECB_03827/ECB_00280/ECB_00035/ECB_02942/ECB_01215/ECB_01205/ECB_00471/ECB_02517/ECB_02355/ECB_02298/ECB_03078/ECB_03897/ECB_00687/ECB_03801/ECB_02518/ECB_03887/ECB_02221/ECB_04023/ECB_00319/ECB_00680/ECB_04024/ECB_04230/ECB_03886/ECB_03788/ECB_00708/ECB_01203/ECB_02443/ECB_01482/ECB_00479/ECB_04025/ECB_02692/ECB_00686/ECB_04002/ECB_04264/ECB_01425/ECB_00682/ECB_01005/ECB_03896/ECB_00688/ECB_03810/ECB_02516/ECB_00685/ECB_02151/ECB_02222/ECB_03443/ECB_02756/ECB_01730/ECB_01436/ECB_04026/ECB_01748/ECB_02025/ECB_03841/ECB_01645/ECB_02757/ECB_01349/ECB_00114/ECB_00115/ECB_04134/ECB_03219/ECB_03764/ECB_00113/ECB_03957
Ara+2,rna,ebr00640,Propanoate metabolism,39,0.5235351749726811,1.5919032118272014,0.010853780324476148,0.06287925540525056,0.05160474127817174,705,"tags=38%, list=17%, signal=32%",ECB_03941/ECB_00907/ECB_03831/ECB_00687/ECB_02518/ECB_02221/ECB_02692/ECB_00688/ECB_02151/ECB_02222/ECB_02884/ECB_00115/ECB_03112/ECB_00288/ECB_01279
Ara+2,rna,ebr00380,Tryptophan metabolism,9,0.7751054975422712,1.73549759116773,0.011190375961951373,0.06287925540525056,0.05160474127817174,485,"tags=67%, list=12%, signal=59%",ECB_01701/ECB_03828/ECB_02692/ECB_00686/ECB_02151/ECB_00115
Ara+2,rna,ebr00261,Monobactam biosynthesis,8,-0.8796621188770759,-1.6580143365658313,0.015107608302785855,0.0797131320636954,0.06542023327261354,84,"tags=38%, list=2%, signal=37%",ECB_00002/ECB_02602/ECB_02601
Ara+2,rna,ebr00350,Tyrosine metabolism,18,0.632424491599071,1.6397698664985134,0.015537305402245714,0.0797131320636954,0.06542023327261354,427,"tags=33%, list=10%, signal=30%",ECB_00310/ECB_01215/ECB_02517/ECB_04230/ECB_01923/ECB_01436
Ara+2,rna,ebr00290,"Valine, leucine and isoleucine biosynthesis",17,-0.777344495294382,-1.6238929739402608,0.02706766917293233,0.1330827067669173,0.10922041946972694,433,"tags=53%, list=11%, signal=48%",ECB_00075/ECB_00073/ECB_00074/ECB_03652/ECB_03648/ECB_03649/ECB_03646/ECB_03650/ECB_03647
Ara+2,rna,ebr00500,Starch and sucrose metabolism,36,-0.6609267019521874,-1.514902784962968,0.04059539918809202,0.18426836321573165,0.15122827311192963,344,"tags=22%, list=8%, signal=21%",ECB_03521/ECB_01948/ECB_03605/ECB_00351/ECB_03423/ECB_03268/ECB_03269/ECB_02566
Ara+2,rna,ebr00450,Selenocompound metabolism,17,-0.7522591866519301,-1.5714891083437421,0.0406015037593985,0.18426836321573165,0.15122827311192963,84,"tags=24%, list=2%, signal=23%",ECB_03891/ECB_01649/ECB_02602/ECB_02601
Ara+2,rna,ebr00770,Pantothenate and CoA biosynthesis,23,-0.7095334455341747,-1.5390344986653304,0.05065123010130246,0.22136463525754407,0.18167302804365792,129,"tags=22%, list=3%, signal=21%",ECB_03652/ECB_03648/ECB_03649/ECB_03646/ECB_03647
Ara+2,rna,ebr03430,Mismatch repair,24,-0.7063005186967624,-1.546202278327052,0.05374823196605375,0.22325297528227034,0.1832227807847357,3,"tags=8%, list=0%, signal=8%",ECB_02401/ECB_02583
Ara+2,rna,ebr00523,Polyketide sugar unit biosynthesis,6,-0.8498542274052479,-1.5181332516138304,0.05486725663716814,0.22325297528227034,0.1832227807847357,625,"tags=100%, list=15%, signal=85%",ECB_03667/ECB_01944/ECB_01945/ECB_01946/ECB_01947
Ara+2,rna,ebr00760,Nicotinate and nicotinamide metabolism,23,0.5328488090963162,1.4642531606558473,0.05787781350482315,0.22339418526031102,0.18333867122166472,514,"tags=35%, list=12%, signal=31%",ECB_02468/ECB_00703/ECB_00935/ECB_02517/ECB_01709/ECB_01482/ECB_04249/ECB_02626
Ara+2,rna,ebr02020,Two-component system,162,0.3089008074607811,1.302825864117358,0.06120455340982542,0.22339418526031102,0.18333867122166472,472,"tags=18%, list=11%, signal=16%",ECB_03754/ECB_03753/ECB_03755/ECB_00621/ECB_00623/ECB_00622/ECB_03994/ECB_01434/ECB_03995/ECB_01432/ECB_01205/ECB_03585/ECB_01199/ECB_04023/ECB_03376/ECB_04024/ECB_01204/ECB_01203/ECB_02546/ECB_03552/ECB_04025/ECB_02692/ECB_01425/ECB_01481/ECB_03553/ECB_02151/ECB_04026/ECB_02280/ECB_02361
Ara+2,rna,ebr00780,Biotin metabolism,16,-0.7271239934510083,-1.5026787969988893,0.06363636363636363,0.22339418526031102,0.18333867122166472,471,"tags=50%, list=11%, signal=44%",ECB_01089/ECB_01091/ECB_01265/ECB_00741/ECB_00744/ECB_00745/ECB_00742/ECB_00743
Ara+2,rna,ebr00625,Chloroalkane and chloroalkene degradation,4,0.8266360748298509,1.4736457953218798,0.06436781609195402,0.22339418526031102,0.18333867122166472,427,"tags=75%, list=10%, signal=67%",ECB_00310/ECB_01215/ECB_01436
Ara+2,rna,ebr00626,Naphthalene degradation,4,0.8266360748298509,1.4736457953218798,0.06436781609195402,0.22339418526031102,0.18333867122166472,427,"tags=75%, list=10%, signal=67%",ECB_00310/ECB_01215/ECB_01436
Ara+2,rna,ebr02060,Phosphotransferase system (PTS),45,-0.5995214905160695,-1.4202145135160227,0.07554417413572344,0.2535297728667894,0.2080708216212723,695,"tags=36%, list=17%, signal=30%",ECB_02552/ECB_03001/ECB_01097/ECB_03071/ECB_02097/ECB_02096/ECB_02554/ECB_00636/ECB_02329/ECB_04167/ECB_04169/ECB_04170/ECB_03606/ECB_02098/ECB_02553/ECB_02565
Ara+2,rna,ebr00300,Lysine biosynthesis,13,0.5879221082596885,1.437916220893728,0.07734806629834254,0.2535297728667894,0.2080708216212723,366,"tags=23%, list=9%, signal=21%",ECB_03210/ECB_00035/ECB_03896
Ara+2,rna,ebr00071,Fatty acid degradation,14,0.5736400424269886,1.4234573823644607,0.0903954802259887,0.2882882882882883,0.23659698949618665,908,"tags=57%, list=22%, signal=45%",ECB_00310/ECB_01215/ECB_02692/ECB_02151/ECB_01436/ECB_01775/ECB_02266/ECB_00216
Ara+2,rna,ebr02030,Bacterial chemotaxis,18,-0.6780193504940358,-1.4264060641391672,0.09687034277198212,0.2955277280858676,0.24253836738536863,106,"tags=17%, list=3%, signal=16%",ECB_03395/ECB_03637/ECB_03906
Ara+2,rna,ebr00230,Purine metabolism,78,-0.5215251825717586,-1.3156423366971133,0.09767441860465116,0.2955277280858676,0.24253836738536863,94,"tags=5%, list=2%, signal=5%",ECB_02594/ECB_02602/ECB_02600/ECB_02601
Ara+2,rna,ebr00525,Acarbose and validamycin biosynthesis,4,-0.8494414764448761,-1.4433887797838254,0.10582010582010581,0.31216931216931215,0.25619604566972987,625,"tags=100%, list=15%, signal=85%",ECB_03667/ECB_01945/ECB_01947
Ara+2,rna,ebr00650,Butanoate metabolism,37,0.4310000723765197,1.3000216940157052,0.12692307692307692,0.3652908067542214,0.2997926335538659,466,"tags=38%, list=11%, signal=34%",ECB_00907/ECB_01215/ECB_02517/ECB_02518/ECB_04023/ECB_04024/ECB_01482/ECB_04025/ECB_02692/ECB_00682/ECB_02151/ECB_01770/ECB_04026/ECB_01349
Ara+2,rna,ebr02024,Quorum sensing,58,0.3615485205794088,1.2207321653410501,0.18888888888888888,0.5306878306878307,0.43553327763854077,845,"tags=33%, list=20%, signal=26%",ECB_01444/ECB_03307/ECB_03309/ECB_03305/ECB_02490/ECB_01441/ECB_03040/ECB_03306/ECB_03303/ECB_03304/ECB_01474/ECB_01443/ECB_01775/ECB_01475/ECB_01445/ECB_01473/ECB_02446/ECB_02897/ECB_01400
Ara+2,rna,ebr02026,Biofilm formation - Escherichia coli,44,-0.5318854423209386,-1.2508490825936853,0.20025839793281655,0.5495463013040082,0.45101034540560897,503,"tags=16%, list=12%, signal=14%",ECB_03208/ECB_01038/ECB_01039/ECB_02800/ECB_01040/ECB_01067/ECB_03269
Ara+2,rna,ebr00541,O-Antigen nucleotide sugar biosynthesis,24,-0.5869210048828247,-1.2848618554355682,0.2065063649222065,0.5517482029450764,0.45281743685055337,663,"tags=50%, list=16%, signal=42%",ECB_03669/ECB_03666/ECB_03668/ECB_03667/ECB_01941/ECB_01942/ECB_01944/ECB_01945/ECB_01946/ECB_01947/ECB_01948/ECB_01932
Ara+2,rna,ebr01220,Degradation of aromatic compounds,23,0.439441061921418,1.2075713651901765,0.21221864951768488,0.5517482029450764,0.45281743685055337,427,"tags=17%, list=10%, signal=16%",ECB_00310/ECB_01215/ECB_04230/ECB_01436
Ara+2,rna,ebr00660,C5-Branched dibasic acid metabolism,11,-0.6621429260174518,-1.2947701333991215,0.21508828250401285,0.5517482029450764,0.45281743685055337,433,"tags=45%, list=11%, signal=41%",ECB_00075/ECB_00073/ECB_00074/ECB_03646/ECB_03647
Ara+2,rna,ebr00562,Inositol phosphate metabolism,3,0.7113337249698002,1.1777262761472338,0.30043859649122806,0.7542926465098917,0.6190448124791261,90,"tags=33%, list=2%, signal=33%",ECB_02425
Ara+2,rna,ebr00051,Fructose and mannose metabolism,44,-0.4764176046764325,-1.1204038996453973,0.33204134366925064,0.8162683031869079,0.6699079740695408,136,"tags=7%, list=3%, signal=7%",ECB_01932/ECB_02553/ECB_02555
Ara+2,rna,ebr03030,DNA replication,18,0.4313063617866302,1.118304532290604,0.34441087613293053,0.8293976200752204,0.6806831493926877,649,"tags=28%, list=16%, signal=24%",ECB_04247/ECB_03924/ECB_03584/ECB_02936/ECB_00181
Ara+2,rna,ebr03010,Ribosome,55,-0.451715636205959,-1.1087398891171276,0.3591635916359164,0.8365321437216863,0.686538423036531,1314,"tags=60%, list=32%, signal=41%",ECB_03148/ECB_03192/ECB_03859/ECB_03160/ECB_03158/ECB_03860/ECB_02498/ECB_03161/ECB_04070/ECB_03861/ECB_03159/ECB_03170/ECB_03169/ECB_03147/ECB_03032/ECB_03153/ECB_03154/ECB_03157/ECB_00167/ECB_03145/ECB_03155/ECB_03167/ECB_03152/ECB_03156/ECB_03164/ECB_03166/ECB_03168/ECB_00915/ECB_03165/ECB_02495/ECB_03163/ECB_03862/ECB_03162
Ara+2,rna,ebr03020,RNA polymerase,4,-0.6534937093040334,-1.1104302224756808,0.36155202821869487,0.8365321437216863,0.686538423036531,1279,"tags=100%, list=31%, signal=69%",ECB_03863/ECB_03146/ECB_03864
Ara+2,rna,ebr00590,Arachidonic acid metabolism,2,0.7347087378640776,1.110823482387246,0.3873684210526316,0.8790283400809716,0.7214148732154273,1095,"tags=100%, list=27%, signal=73%",ECB_01679/ECB_03700
Ara+2,rna,ebr03420,Nucleotide excision repair,8,-0.5621176933123222,-1.0594967935403194,0.40468227424749165,0.8926946997122436,0.7326307972660697,899,"tags=50%, list=22%, signal=39%",ECB_00746/ECB_02311/ECB_01110/ECB_03749
Ara+2,rna,ebr00521,Streptomycin biosynthesis,9,-0.5623418610371215,-1.0686144369007191,0.4085667215815486,0.8926946997122436,0.7326307972660697,625,"tags=67%, list=15%, signal=57%",ECB_03666/ECB_03667/ECB_01944/ECB_01945/ECB_01946/ECB_01947
Ara+2,rna,ebr01040,Biosynthesis of unsaturated fatty acids,3,-0.670579545073365,-1.0743738502968818,0.4175824175824176,0.8926946997122436,0.7326307972660697,983,"tags=100%, list=24%, signal=76%",ECB_00445/ECB_01227
Ara+2,rna,ebr00471,D-Glutamine and D-glutamate metabolism,5,-0.5948030363635999,-1.0246199201205881,0.4384057971014493,0.8926946997122436,0.7326307972660697,124,"tags=40%, list=3%, signal=39%",ECB_00089/ECB_00436
Ara+2,rna,ebr02010,ABC transporters,183,-0.3787829404463857,-1.0280069703809696,0.43854166666666666,0.8926946997122436,0.7326307972660697,204,"tags=14%, list=5%, signal=14%",ECB_02815/ECB_03634/ECB_03635/ECB_01454/ECB_04153/ECB_00317/ECB_03802/ECB_04156/ECB_00713/ECB_00316/ECB_00798/ECB_00797/ECB_00315/ECB_00796/ECB_03544/ECB_03637/ECB_02322/ECB_03904/ECB_03905/ECB_02323/ECB_02325/ECB_03636/ECB_02324/ECB_03906/ECB_03907
Ara+2,rna,ebr00903,Limonene and pinene degradation,2,0.6997572815533981,1.0579795506185765,0.4589473684210526,0.8926946997122436,0.7326307972660697,1239,"tags=100%, list=30%, signal=70%",ECB_03737/ECB_02265
Ara+2,rna,ebr00930,Caprolactam degradation,2,0.6997572815533981,1.0579795506185765,0.4589473684210526,0.8926946997122436,0.7326307972660697,1239,"tags=100%, list=30%, signal=70%",ECB_03737/ECB_02265
Ara+2,rna,ebr00627,Aminobenzoate degradation,5,0.5071481433547471,0.9897702531413477,0.46444444444444444,0.8926946997122436,0.7326307972660697,1084,"tags=60%, list=26%, signal=44%",ECB_02236/ECB_02149/ECB_02148
Ara+2,rna,ebr00511,Other glycan degradation,3,0.6307775015187645,1.0443526179961309,0.4649122807017544,0.8926946997122436,0.7326307972660697,1518,"tags=67%, list=37%, signal=42%",ECB_02945/ECB_00298
Ara+2,rna,ebr01501,beta-Lactam resistance,17,-0.48518999328979895,-1.0135745810241426,0.4706766917293233,0.8926946997122436,0.7326307972660697,1400,"tags=65%, list=34%, signal=43%",ECB_00384/ECB_00414/ECB_02142/ECB_01103/ECB_01218/ECB_01219/ECB_00413/ECB_01217/ECB_01220/ECB_01221/ECB_00933
Ara+2,rna,ebr03018,RNA degradation,16,0.38562198774140966,0.9864097198310375,0.4766081871345029,0.8926946997122436,0.7326307972660697,617,"tags=38%, list=15%, signal=32%",ECB_02624/ECB_03801/ECB_03701/ECB_00142/ECB_03029/ECB_00764
Ara+2,rna,ebr00600,Sphingolipid metabolism,2,0.6660424519533554,1.0070053039622906,0.5221052631578947,0.9626315789473684,0.7900277008310249,612,"tags=50%, list=15%, signal=43%",ECB_03990
Ara+2,rna,ebr03440,Homologous recombination,28,0.33619284307864894,0.9528138814345275,0.5480427046263345,0.9857461884149871,0.8089977639088208,797,"tags=25%, list=19%, signal=20%",ECB_04247/ECB_02459/ECB_03584/ECB_02549/ECB_02724/ECB_01834/ECB_03820
Ara+2,rna,ebr00460,Cyanoamino acid metabolism,7,-0.4869994327592191,-0.8929580951544185,0.5840407470288624,0.9857461884149871,0.8089977639088208,108,"tags=29%, list=3%, signal=28%",ECB_02062/ECB_00795
Ara+2,rna,ebr00270,Cysteine and methionine metabolism,31,-0.4062145980933566,-0.9145816034010036,0.592032967032967,0.9857461884149871,0.8089977639088208,701,"tags=35%, list=17%, signal=30%",ECB_00932/ECB_02642/ECB_00119/ECB_00158/ECB_00002/ECB_03708/ECB_01591/ECB_03891/ECB_02321/ECB_03648/ECB_02314
Ara+2,rna,ebr01210,2-Oxocarboxylic acid metabolism,27,-0.4000003714989758,-0.8911937178469326,0.5958333333333333,0.9857461884149871,0.8089977639088208,477,"tags=33%, list=12%, signal=30%",ECB_01134/ECB_00075/ECB_00073/ECB_00074/ECB_03652/ECB_03648/ECB_03649/ECB_03646/ECB_03647
Ara+2,rna,ebr00473,D-Alanine metabolism,4,-0.5319308734164401,-0.9038681011001052,0.5961199294532628,0.9857461884149871,0.8089977639088208,1405,"tags=75%, list=34%, signal=49%",ECB_00093/ECB_00328/ECB_01165
Ara+2,rna,ebr00480,Glutathione metabolism,24,-0.3988722308225136,-0.8731936841801322,0.6166902404526167,0.9857461884149871,0.8089977639088208,1290,"tags=50%, list=31%, signal=35%",ECB_00672/ECB_00671/ECB_00120/ECB_01196/ECB_00649/ECB_01931/ECB_01605/ECB_02864/ECB_02415/ECB_00673/ECB_01134/ECB_00542
Ara+2,rna,ebr00052,Galactose metabolism,40,-0.38389467259719356,-0.8920376960693787,0.6188579017264276,0.9857461884149871,0.8089977639088208,807,"tags=28%, list=20%, signal=22%",ECB_03575/ECB_00709/ECB_03001/ECB_03576/ECB_03577/ECB_03521/ECB_01948/ECB_04167/ECB_04169/ECB_04170/ECB_00351
Ara+2,rna,ebr01503,Cationic antimicrobial peptide (CAMP) resistance,35,-0.38543249704675187,-0.8800356017260431,0.6189189189189189,0.9857461884149871,0.8089977639088208,1361,"tags=51%, list=33%, signal=35%",ECB_00160/ECB_00414/ECB_03983/ECB_02179/ECB_01109/ECB_01270/ECB_03985/ECB_02182/ECB_01267/ECB_01127/ECB_00413/ECB_03984/ECB_01269/ECB_01268/ECB_02185/ECB_01128/ECB_02186/ECB_02180
Ara+2,rna,ebr03060,Protein export,18,-0.4052405436784523,-0.8525384541264388,0.6304023845007451,0.9857461884149871,0.8089977639088208,1224,"tags=56%, list=30%, signal=39%",ECB_00355/ECB_02462/ECB_03467/ECB_03729/ECB_03730/ECB_00099/ECB_03151/ECB_00031/ECB_00356/ECB_00357
